0.47 -29.13512 0.066298045 0.0033300063 0.77814025 -60.057148 0.99383944 0.0051504793 0.0082559269 -64.656151 0.99467355 0.0052500726 0.052134093 
0.47499999 -29.471581 0.066226624 0.0033294421 0.77736253 -60.054642 0.99383622 0.0051502441 0.0082476754 -64.653603 0.99467832 0.0052502556 0.052081984 
0.47999999 -29.807095 0.066177644 0.0033288791 0.77658558 -60.052135 0.99383301 0.0051500089 0.0082394313 -64.651054 0.99468303 0.0052504381 0.05202993 
0.48500001 -30.141626 0.06615036 0.0033283173 0.77580935 -60.049629 0.99382973 0.0051497733 0.0082311966 -64.648506 0.9946878 0.0052506207 0.051977925 
0.49000001 -30.475142 0.066144079 0.0033277564 0.77503395 -60.047127 0.99382651 0.0051495377 0.0082229692 -64.645958 0.9946925 0.0052508027 0.051925972 
0.495 -30.807604 0.066158101 0.0033271967 0.77425933 -60.044621 0.99382323 0.0051493016 0.0082147503 -64.64341 0.99469721 0.0052509843 0.051874071 
0.5 -31.138981 0.066191748 0.0033266381 0.77348542 -60.042114 0.99382001 0.005149066 0.0082065398 -64.640862 0.99470192 0.0052511659 0.051822226 
0.505 -31.46924 0.066244379 0.0033260807 0.77271235 -60.039612 0.99381673 0.0051488299 0.0081983376 -64.638321 0.99470657 0.0052513471 0.05177043 
0.50999999 -31.798347 0.066315368 0.0033255247 0.77194005 -60.037106 0.99381351 0.0051485933 0.0081901429 -64.635773 0.99471128 0.0052515278 0.051718682 
0.51499999 -32.12627 0.066404089 0.0033249697 0.77116847 -60.034599 0.99381024 0.0051483572 0.0081819566 -64.633224 0.99471593 0.005251708 0.05166699 
0.51999998 -32.45298 0.06650997 0.003324416 0.77039766 -60.032093 0.99380696 0.0051481207 0.0081737787 -64.630676 0.99472058 0.0052518882 0.05161535 
0.52499998 -32.778442 0.066632442 0.0033238637 0.76962769 -60.029587 0.99380374 0.0051478837 0.0081656091 -64.628128 0.99472517 0.0052520679 0.051563758 
0.52999997 -33.102627 0.066770963 0.0033233126 0.76885843 -60.027084 0.99380046 0.0051476471 0.0081574479 -64.625587 0.99472982 0.0052522472 0.051512223 
0.53500003 -33.425503 0.066925012 0.0033227629 0.76808995 -60.024578 0.99379718 0.0051474101 0.0081492942 -64.623039 0.99473441 0.0052524265 0.051460735 
0.54000002 -33.74704 0.06709408 0.0033222146 0.76732224 -60.022072 0.9937939 0.0051471731 0.0081411488 -64.620491 0.994739 0.0052526048 0.0514093 
0.54500002 -34.067211 0.0672777 0.0033216677 0.76655531 -60.019566 0.99379063 0.0051469356 0.0081330119 -64.61795 0.99474359 0.0052527837 0.051357917 
0.55000001 -34.385979 0.067475416 0.0033211221 0.76578915 -60.017059 0.99378735 0.0051466981 0.0081248833 -64.615402 0.99474818 0.0052529615 0.051306587 
0.55500001 -34.70332 0.067686774 0.003320578 0.76502377 -60.014553 0.99378407 0.0051464606 0.0081167622 -64.612854 0.99475276 0.0052531394 0.051255304 
0.56 -35.019199 0.067911372 0.0033200355 0.7642591 -60.012047 0.99378079 0.0051462231 0.0081086494 -64.610313 0.99475729 0.0052533168 0.051204074 
0.565 -35.333595 0.068148799 0.0033194947 0.76349521 -60.009541 0.99377751 0.0051459852 0.008100545 -64.607765 0.99476182 0.0052534938 0.051152896 
0.56999999 -35.646473 0.068398684 0.0033189552 0.76273209 -60.007034 0.99377424 0.0051457472 0.008092449 -64.605217 0.99476635 0.0052536707 0.05110177 
0.57499999 -35.957806 0.068660662 0.0033184174 0.76196975 -60.004528 0.99377096 0.0051455088 0.0080843605 -64.602676 0.99477088 0.0052538468 0.051050693 
0.57999998 -36.267567 0.068934388 0.0033178811 0.76120818 -60.002022 0.99376768 0.0051452708 0.0080762804 -64.600128 0.99477535 0.0052540232 0.050999667 
0.58499998 -36.575726 0.069219537 0.0033173466 0.76044732 -59.999516 0.9937644 0.0051450324 0.0080682077 -64.597588 0.99477983 0.0052541988 0.050948694 
0.58999997 -36.882263 0.069515802 0.0033168136 0.75968724 -59.997009 0.99376106 0.0051447935 0.0080601433 -64.595039 0.99478436 0.0052543744 0.05089777 
0.59500003 -37.187149 0.069822885 0.0033162825 0.75892794 -59.994503 0.99375778 0.0051445551 0.0080520874 -64.592499 0.99478883 0.0052545494 0.050846897 
0.60000002 -37.490356 0.070140511 0.0033157533 0.75816941 -59.991997 0.99375451 0.0051443162 0.0080440389 -64.589951 0.99479324 0.0052547241 0.050796077 
0.60500002 -37.791862 0.070468426 0.0033152257 0.7574116 -59.989491 0.99375117 0.0051440769 0.0080359997 -64.58741 0.99479771 0.0052548987 0.050745305 
0.61000001 -38.091644 0.070806377 0.0033146997 0.75665462 -59.986984 0.99374789 0.005143838 0.0080279671 -64.584862 0.99480212 0.0052550728 0.050694585 
0.61500001 -38.389683 0.07115414 0.0033141759 0.7558983 -59.984478 0.99374461 0.0051435987 0.0080199437 -64.582321 0.99480653 0.0052552465 0.050643917 
0.62 -38.685951 0.0715115 0.0033136539 0.75514281 -59.981972 0.99374127 0.0051433593 0.0080119278 -64.579781 0.99481094 0.0052554202 0.050593298 
0.625 -38.980434 0.071878247 0.0033131337 0.75438803 -59.979465 0.993738 0.0051431195 0.0080039194 -64.577232 0.99481535 0.005255593 0.050542731 
0.63 -39.273109 0.072254203 0.0033126157 0.75363404 -59.976955 0.99373466 0.0051428797 0.0079959193 -64.574692 0.99481976 0.0052557657 0.050492212 
0.63499999 -39.563957 0.07263919 0.0033120995 0.75288075 -59.974449 0.99373132 0.0051426399 0.0079879276 -64.572144 0.99482411 0.0052559385 0.050441746 
0.63999999 -39.852966 0.07303305 0.0033115854 0.75212824 -59.971943 0.99372804 0.0051424 0.0079799434 -64.569603 0.99482846 0.0052561103 0.050391328 
0.64499998 -40.140118 0.073435627 0.0033110734 0.75137651 -59.969437 0.9937247 0.0051421598 0.0079719676 -64.567062 0.99483281 0.0052562822 0.050340962 
0.64999998 -40.425396 0.073846787 0.0033105635 0.75062549 -59.96693 0.99372137 0.0051419195 0.0079640001 -64.564514 0.99483716 0.005256454 0.050290648 
0.65499997 -40.708786 0.074266419 0.0033100557 0.74987525 -59.96442 0.99371803 0.0051416792 0.0079560401 -64.561974 0.99484146 0.0052566249 0.050240383 
0.66000003 -40.99028 0.074694388 0.00330955 0.74912578 -59.961914 0.99371475 0.0051414385 0.0079480875 -64.559433 0.99484581 0.0052567958 0.050190166 
0.66500002 -41.269863 0.075130612 0.0033090466 0.74837703 -59.959408 0.99371141 0.0051411977 0.0079401433 -64.556892 0.9948501 0.0052569662 0.050140001 
0.67000002 -41.547527 0.075574994 0.0033085453 0.74762899 -59.956902 0.99370807 0.005140957 0.0079322075 -64.554344 0.99485439 0.0052571367 0.050089885 
0.67500001 -41.823265 0.076027445 0.0033080464 0.74688172 -59.954391 0.99370474 0.0051407157 0.0079242792 -64.551804 0.99485868 0.0052573066 0.05003982 
0.68000001 -42.097065 0.076487891 0.0033075497 0.74613523 -59.951885 0.9937014 0.0051404745 0.0079163592 -64.549263 0.99486291 0.0052574761 0.049989805 
0.685 -42.368923 0.076956287 0.0033070557 0.74538946 -59.949379 0.99369806 0.0051402333 0.0079084467 -64.546722 0.99486721 0.0052576452 0.049939841 
0.69 -42.638828 0.077432558 0.0033065637 0.74464446 -59.946869 0.99369472 0.0051399916 0.0079005416 -64.544182 0.99487144 0.0052578142 0.049889926 
0.69499999 -42.906784 0.077916667 0.0033060743 0.74390018 -59.944363 0.99369138 0.00513975 0.007892645 -64.541641 0.99487567 0.0052579828 0.049840063 
0.69999999 -43.172783 0.078408577 0.0033055872 0.74315667 -59.941856 0.99368805 0.0051395083 0.0078847567 -64.539093 0.9948799 0.0052581509 0.049790245 
0.70499998 -43.436821 0.078908242 0.0033051027 0.74241388 -59.939346 0.99368465 0.0051392666 0.0078768758 -64.536552 0.99488413 0.005258319 0.049740482 
0.70999998 -43.698898 0.079415642 0.0033046207 0.7416718 -59.93684 0.99368131 0.0051390245 0.0078690033 -64.534012 0.99488831 0.0052584861 0.049690764 
0.71499997 -43.959011 0.079930753 0.0033041413 0.7409305 -59.93433 0.99367797 0.0051387823 0.0078611374 -64.531471 0.99489248 0.0052586538 0.049641099 
0.72000003 -44.217163 0.080453567 0.0033036645 0.74018997 -59.931824 0.99367464 0.0051385402 0.0078532808 -64.528931 0.99489671 0.0052588205 0.049591482 
0.72500002 -44.473351 0.080984063 0.0033031905 0.73945016 -59.929314 0.99367124 0.0051382976 0.0078454316 -64.52639 0.99490082 0.0052589872 0.049541917 
0.73000002 -44.727581 0.081522234 0.003302719 0.73871106 -59.926807 0.9936679 0.005138055 0.0078375898 -64.523849 0.99490499 0.0052591534 0.0494924 
0.73500001 -44.979851 0.082068078 0.0033022501 0.73797274 -59.924297 0.9936645 0.0051378123 0.0078297565 -64.521309 0.99490917 0.0052593192 0.049442932 
0.74000001 -45.230164 0.082621589 0.0033017842 0.73723513 -59.921791 0.99366117 0.0051375693 0.0078219306 -64.518768 0.99491328 0.005259485 0.049393512 
0.745 -45.478523 0.083182782 0.0033013208 0.73649824 -59.919281 0.99365777 0.0051373262 0.0078141121 -64.516228 0.99491739 0.0052596503 0.049344145 
0.75 -45.724937 0.083751649 0.0033008605 0.73576212 -59.916775 0.99365443 0.0051370831 0.007806302 -64.513687 0.99492151 0.0052598151 0.049294826 
0.755 -45.969406 0.084328204 0.003300403 0.73502672 -59.914265 0.99365103 0.0051368396 0.0077984994 -64.511147 0.99492562 0.00525998 0.049245555 
0.75999999 -46.211937 0.084912457 0.0032999483 0.73429209 -59.911758 0.99364769 0.005136596 0.0077907052 -64.508606 0.99492973 0.0052601444 0.049196333 
0.76499999 -46.452538 0.085504405 0.0032994966 0.73355812 -59.909248 0.9936443 0.0051363525 0.0077829184 -64.506065 0.99493378 0.0052603083 0.049147163 
0.76999998 -46.691208 0.086104073 0.0032990479 0.73282498 -59.906742 0.9936409 0.005136109 0.0077751391 -64.503532 0.99493784 0.0052604717 0.049098041 
0.77499998 -46.927956 0.086711466 0.0032986023 0.7320925 -59.904232 0.9936375 0.005135865 0.0077673681 -64.500992 0.99494189 0.0052606352 0.049048968 
0.77999997 -47.162792 0.087326601 0.0032981597 0.73136079 -59.901722 0.99363416 0.0051356209 0.0077596046 -64.498451 0.99494594 0.0052607981 0.048999943 
0.78500003 -47.395721 0.087949492 0.0032977201 0.7306298 -59.899216 0.99363077 0.0051353765 0.0077518485 -64.495911 0.99495 0.0052609611 0.048950966 
0.79000002 -47.626755 0.088580146 0.0032972838 0.72989953 -59.896706 0.99362737 0.0051351325 0.0077441009 -64.49337 0.99495399 0.0052611232 0.048902038 
0.79500002 -47.855892 0.089218579 0.0032968507 0.72916996 -59.894196 0.99362397 0.005134888 0.0077363607 -64.490829 0.99495804 0.0052612852 0.048853163 
0.80000001 -48.083153 0.089864813 0.0032964207 0.72844118 -59.891685 0.99362057 0.0051346431 0.0077286279 -64.488297 0.99496204 0.0052614473 0.048804332 
0.80500001 -48.308533 0.090518847 0.0032959939 0.72771311 -59.889179 0.99361718 0.0051343986 0.0077209035 -64.485756 0.99496603 0.0052616084 0.048755553 
0.81 -48.532051 0.091180705 0.0032955706 0.72698575 -59.886669 0.99361378 0.0051341536 0.0077131861 -64.483215 0.99496996 0.0052617695 0.048706822 
0.815 -48.753712 0.091850393 0.0032951506 0.72625911 -59.884159 0.99361038 0.0051339087 0.0077054771 -64.480675 0.99497396 0.0052619306 0.04865814 
0.81999999 -48.973526 0.092527926 0.0032947341 0.72553325 -59.881649 0.99360698 0.0051336633 0.0076977755 -64.478142 0.99497789 0.0052620908 0.048609506 
0.82499999 -49.191498 0.093213312 0.0032943208 0.72480804 -59.879143 0.99360353 0.0051334179 0.0076900814 -64.475601 0.99498188 0.005262251 0.048560921 
0.82999998 -49.407646 0.093906567 0.0032939112 0.7240836 -59.876633 0.99360013 0.0051331725 0.0076823952 -64.473061 0.99498582 0.0052624107 0.048512384 
0.83499998 -49.621971 0.094607696 0.0032935049 0.72335988 -59.874123 0.99359673 0.0051329271 0.0076747164 -64.470528 0.99498969 0.0052625705 0.048463896 
0.83999997 -49.834488 0.095316708 0.0032931024 0.72263688 -59.871613 0.99359334 0.0051326812 0.0076670456 -64.467987 0.99499363 0.0052627292 0.048415456 
0.84500003 -50.045208 0.09603361 0.0032927033 0.72191459 -59.869102 0.99358988 0.0051324354 0.0076593827 -64.465446 0.99499756 0.0052628885 0.048367064 
