0.89999998 -0.52233565 0.10357967 0.33249632 0.71669763 -0.57984447 0.99061042 0.46329606 0.013508123 -0.52233565 0.10357967 0.33249632 0.71669763 0 0 0 
0.91000003 -0.52611321 0.10521153 0.33242539 0.71526563 -0.57977581 0.99059844 0.46323466 0.013481134 -0.52611321 0.10521153 0.33242539 0.71526563 0 0 0 
0.92000002 -0.52982444 0.10687485 0.33235618 0.71383655 -0.57970721 0.99058646 0.46317321 0.013454199 -0.52982444 0.10687485 0.33235618 0.71383655 0 0 0 
0.93000001 -0.53347021 0.10856956 0.33228874 0.71241033 -0.57963854 0.99057448 0.46311173 0.013427317 -0.53347021 0.10856956 0.33228874 0.71241033 0 0 0 
0.94 -0.53705144 0.11029556 0.33222312 0.71098691 -0.57956988 0.99056244 0.46305016 0.013400489 -0.53705144 0.11029556 0.33222312 0.71098691 0 0 0 
0.94999999 -0.54056895 0.1120527 0.33215931 0.70956635 -0.57950121 0.99055034 0.46298856 0.013373715 -0.54056895 0.1120527 0.33215931 0.70956635 0 0 0 
0.95999998 -0.54402351 0.11384086 0.33209738 0.70814866 -0.57943255 0.99053824 0.46292689 0.013346994 -0.54402351 0.11384086 0.33209738 0.70814866 0 0 0 
0.97000003 -0.54741615 0.11565986 0.33203739 0.70673376 -0.57936382 0.99052614 0.46286517 0.013320327 -0.54741615 0.11565986 0.33203739 0.70673376 0 0 0 
0.98000002 -0.55074757 0.11750952 0.33197936 0.70532173 -0.57929516 0.99051398 0.46280339 0.013293713 -0.55074757 0.11750952 0.33197936 0.70532173 0 0 0 
0.99000001 -0.55401868 0.11938965 0.33192337 0.7039125 -0.57922649 0.99050182 0.46274155 0.013267152 -0.55401868 0.11938965 0.33192337 0.7039125 0 0 0 
1 -0.55723029 0.12130003 0.33186939 0.70250607 -0.57915777 0.9904896 0.46267968 0.013240645 -0.55723029 0.12130003 0.33186939 0.70250607 0 0 0 
1.01 -0.56038326 0.12324042 0.33181754 0.70110244 -0.57908905 0.99047738 0.46261773 0.01321419 -0.56038326 0.12324042 0.33181754 0.70110244 0 0 0 
1.02 -0.56347841 0.12521057 0.33176783 0.69970167 -0.57902038 0.99046516 0.46255574 0.013187787 -0.56347841 0.12521057 0.33176783 0.69970167 0 0 0 
1.03 -0.56651658 0.12721021 0.33172032 0.69830364 -0.57895166 0.99045289 0.46249366 0.013161439 -0.56651658 0.12721021 0.33172032 0.69830364 0 0 0 
1.04 -0.56949854 0.12923907 0.33167505 0.69690841 -0.57888293 0.99044055 0.46243155 0.013135142 -0.56949854 0.12923907 0.33167505 0.69690841 0 0 0 
1.05 -0.57242519 0.13129684 0.33163205 0.69551599 -0.57881421 0.99042827 0.46236938 0.013108898 -0.57242519 0.13129684 0.33163205 0.69551599 0 0 0 
1.0599999 -0.57529724 0.1333832 0.33159137 0.69412637 -0.57874548 0.99041587 0.46230716 0.013082706 -0.57529724 0.1333832 0.33159137 0.69412637 0 0 0 
1.0700001 -0.57811558 0.13549784 0.33155304 0.69273949 -0.57867676 0.99040353 0.4622449 0.013056567 -0.57811558 0.13549784 0.33155304 0.69273949 0 0 0 
1.08 -0.58088094 0.13764039 0.33151716 0.69135541 -0.57860798 0.99039108 0.46218255 0.01303048 -0.58088094 0.13764039 0.33151716 0.69135541 0 0 0 
1.09 -0.58359408 0.13981052 0.33148375 0.68997407 -0.57853925 0.99037868 0.46212018 0.013004445 -0.58359408 0.13981052 0.33148375 0.68997407 0 0 0 
1.1 -0.58625591 0.14200784 0.33145282 0.68859547 -0.57847047 0.99036622 0.46205774 0.012978462 -0.58625591 0.14200784 0.33145282 0.68859547 0 0 0 
1.11 -0.58886707 0.144232 0.33142444 0.68721968 -0.57840174 0.9903537 0.46199524 0.012952531 -0.58886707 0.144232 0.33142444 0.68721968 0 0 0 
1.12 -0.59142846 0.14648259 0.33139867 0.68584663 -0.57833296 0.99034119 0.46193269 0.012926652 -0.59142846 0.14648259 0.33139867 0.68584663 0 0 0 
1.13 -0.59394073 0.14875919 0.33137551 0.68447632 -0.57826418 0.99032867 0.46187007 0.012900825 -0.59394073 0.14875919 0.33137551 0.68447632 0 0 0 
1.14 -0.59640467 0.1510614 0.33135504 0.68310869 -0.57819539 0.99031609 0.4618074 0.012875048 -0.59640467 0.1510614 0.33135504 0.68310869 0 0 0 
1.15 -0.5988211 0.1533888 0.3313373 0.68174386 -0.57812661 0.99030352 0.4617447 0.012849324 -0.5988211 0.1533888 0.3313373 0.68174386 0 0 0 
1.16 -0.60119063 0.15574095 0.33132231 0.68038172 -0.57805783 0.99029088 0.46168193 0.012823652 -0.60119063 0.15574095 0.33132231 0.68038172 0 0 0 
1.17 -0.60351413 0.1581174 0.33131012 0.67902231 -0.57798904 0.99027824 0.46161911 0.01279803 -0.60351413 0.1581174 0.33131012 0.67902231 0 0 0 
1.1799999 -0.60579228 0.16051772 0.33130077 0.67766565 -0.57792026 0.99026561 0.46155623 0.012772459 -0.60579228 0.16051772 0.33130077 0.67766565 0 0 0 
1.1900001 -0.60802585 0.16294143 0.3312943 0.67631167 -0.57785141 0.99025291 0.46149328 0.012746939 -0.60802585 0.16294143 0.3312943 0.67631167 0 0 0 
1.2 -0.61021549 0.16538808 0.33129075 0.67496037 -0.57778263 0.99024016 0.46143031 0.012721471 -0.61021549 0.16538808 0.33129075 0.67496037 0 0 0 
1.21 -0.61236191 0.16785717 0.33129013 0.67361182 -0.57771379 0.9902274 0.46136725 0.012696054 -0.61236191 0.16785717 0.33129013 0.67361182 0 0 0 
1.22 -0.61446589 0.17034824 0.33129251 0.67226595 -0.57764494 0.99021465 0.46130416 0.012670687 -0.61446589 0.17034824 0.33129251 0.67226595 0 0 0 
1.23 -0.61652803 0.1728608 0.3312979 0.67092276 -0.5775761 0.99020183 0.46124101 0.012645371 -0.61652803 0.1728608 0.3312979 0.67092276 0 0 0 
1.24 -0.61854911 0.17539437 0.33130634 0.66958225 -0.57750726 0.99018902 0.4611778 0.012620105 -0.61854911 0.17539437 0.33130634 0.66958225 0 0 0 
1.25 -0.62052983 0.17794845 0.33131784 0.66824442 -0.57743841 0.99017614 0.46111456 0.012594891 -0.62052983 0.17794845 0.33131784 0.66824442 0 0 0 
1.26 -0.62247074 0.18052253 0.33133247 0.66690928 -0.57736957 0.99016327 0.46105123 0.012569726 -0.62247074 0.18052253 0.33133247 0.66690928 0 0 0 
1.27 -0.62437266 0.18311611 0.33135021 0.66557682 -0.57730073 0.99015033 0.46098787 0.012544611 -0.62437266 0.18311611 0.33135021 0.66557682 0 0 0 
1.28 -0.6262362 0.1857287 0.33137113 0.66424698 -0.57723188 0.9901374 0.46092445 0.012519548 -0.6262362 0.1857287 0.33137113 0.66424698 0 0 0 
1.29 -0.62806195 0.18835978 0.33139524 0.66291982 -0.57716298 0.99012446 0.46086097 0.012494533 -0.62806195 0.18835978 0.33139524 0.66291982 0 0 0 
1.3 -0.62985063 0.19100884 0.33142254 0.66159528 -0.57709408 0.99011147 0.46079746 0.012469569 -0.62985063 0.19100884 0.33142254 0.66159528 0 0 0 
